PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
9595070,Inactive,0
15999761,Inactive,1
859362,Inactive,0
9592842,Inactive,0
9560250,Inactive,0
2894007,Inactive,0
2766529,Inactive,0
754825,Inactive,0
2854238,Inactive,0
135439641,Inactive,0
6184290,Inactive,0
2766814,Inactive,0
2773897,Inactive,0
1476989,Inactive,0
768851,Inactive,0
1433555,Inactive,0
1476969,Inactive,0
5847175,Inactive,0
1447359,Inactive,0
2854247,Inactive,0
3102985,Inactive,0
3097970,Inactive,0
3145858,Inactive,0
135424804,Inactive,0
3095251,Inactive,1
3778035,Inactive,0
1478611,Inactive,0
2911388,Inactive,0
54693104,Inactive,0
606555,Inactive,0
3775913,Inactive,0
3633777,Inactive,0
3313569,Inactive,0
5767632,Inactive,0
3528154,Inactive,0
54686161,Inactive,0
708707,Inactive,0
9636029,Inactive,0
1478607,Inactive,0
1478608,Inactive,0
9559867,Inactive,0
3318373,Inactive,0
3173068,Inactive,0
3173055,Inactive,0
841628,Inactive,0
135439643,Inactive,0
1075107,Inactive,0
5719470,Inactive,0
5346164,Inactive,0
16195170,Inactive,0
5086686,Inactive,0
2960739,Inactive,0
16195171,Inactive,0
16195172,Inactive,0
753421,Inactive,0
1087262,Inactive,0
3224429,Inactive,0
135414599,Inactive,0
3097923,Inactive,1
2732613,Inactive,0
135410842,Inactive,0
826236,Inactive,0
2763878,Inactive,0
1475840,Inactive,0
1475807,Inactive,0
1483615,Inactive,0
1475809,Inactive,0
135399457,Inactive,0
3148028,Inactive,0
2193336,Inactive,0
694001,Inactive,0
9633912,Inactive,0
5051670,Inactive,0
1486051,Inactive,0
1486053,Inactive,0
1483572,Inactive,0
1483581,Inactive,0
1483565,Inactive,0
1483588,Inactive,0
1483584,Inactive,0
1483589,Inactive,0
785023,Inactive,0
6864753,Inactive,0
2939686,Inactive,0
783206,Inactive,0
3134449,Inactive,0
3194228,Inactive,0
1467293,Inactive,0
9592978,Inactive,0
135439644,Inactive,0
718551,Inactive,0
6861666,Inactive,0
568367,Inactive,0
2926974,Inactive,0
1728317,Inactive,0
6184485,Inactive,0
252608,Inactive,0
9594395,Inactive,0
674786,Inactive,0
3147356,Inactive,0
711635,Inactive,0
3231395,Inactive,0
3227530,Inactive,0
2767764,Inactive,0
788676,Inactive,0
823324,Inactive,0
803231,Inactive,0
135439645,Inactive,0
9591512,Inactive,0
16195173,Inactive,0
9591176,Inactive,0
16195174,Inactive,0
684398,Inactive,0
1085315,Inactive,0
6411017,Inactive,0
2915330,Inactive,0
695595,Inactive,0
16195175,Inactive,0
5398465,Inactive,0
625240,Inactive,0
2288289,Inactive,0
16195176,Inactive,0
727650,Inactive,0
16195177,Inactive,0
2929720,Inactive,0
772285,Inactive,0
892211,Inactive,0
9585532,Inactive,0
6864069,Inactive,0
1774431,Inconclusive,2
820006,Inactive,0
9592607,Inactive,0
9594753,Inactive,0
1787552,Inactive,0
2865575,Inactive,0
16195178,Inactive,0
1120458,Inactive,0
16195179,Inactive,0
5757585,Inactive,0
1460460,Inactive,0
1088560,Inactive,1
293788,Inactive,0
726097,Inactive,0
16195180,Inactive,0
3111259,Inactive,0
3153584,Inactive,0
695176,Inactive,0
6142920,Inactive,0
5766997,Inactive,0
5767192,Inactive,0
16195181,Inactive,0
1787629,Inactive,0
5290284,Inactive,0
16195182,Inactive,0
777308,Inactive,0
6872689,Inactive,0
1175754,Inactive,0
900702,Inactive,0
5767037,Inactive,0
747620,Inactive,0
135412453,Inactive,0
721956,Inactive,0
691664,Inactive,0
1728742,Inactive,0
135439646,Inactive,0
9594986,Inactive,0
3135542,Inactive,0
838899,Inactive,0
4530316,Inactive,0
16195183,Inactive,0
16195184,Inactive,0
16195185,Inactive,0
1072635,Inactive,0
712057,Inactive,0
782862,Inactive,0
1166125,Inactive,0
9557296,Inactive,0
796268,Inactive,0
16195186,Inactive,0
860622,Inactive,0
16195187,Inactive,0
4391103,Inactive,0
3227970,Inactive,0
1469472,Inactive,0
2729421,Inactive,0
16195188,Inactive,0
3097704,Inactive,0
737409,Inactive,1
16195189,Inactive,0
2851556,Inactive,0
1429004,Inactive,0
1560793,Inactive,0
9564218,Inactive,0
695358,Inactive,0
669478,Inactive,0
3191891,Inactive,0
3123182,Inactive,0
16195190,Inactive,0
5408240,Inactive,0
135439647,Inactive,1
9590213,Inactive,0
135439648,Inactive,0
135439649,Inactive,0
4313864,Inactive,0
3227808,Inactive,0
135439650,Inactive,0
6161366,Inactive,0
3735054,Inactive,0
2765442,Inactive,0
3613575,Inactive,0
16195191,Inactive,0
1728356,Inactive,0
16195192,Inactive,0
3189111,Inactive,0
1456147,Inactive,0
3115435,Inactive,0
6867679,Inactive,0
345657,Inactive,0
612216,Inactive,0
2244707,Inactive,0
1479675,Inactive,0
9658902,Inactive,0
135423639,Inactive,0
1479685,Inactive,0
1489917,Inactive,0
3292941,Inactive,0
1481317,Inactive,0
1489678,Inactive,0
3719727,Inactive,0
3743768,Inactive,0
1486008,Inactive,0
1479736,Inactive,0
3323238,Inactive,0
1486767,Inactive,0
1488590,Inactive,0
1479524,Inactive,0
2768839,Inactive,0
2765582,Inactive,0
1478952,Inactive,0
1475487,Inactive,0
3734235,Inactive,0
3939580,Inactive,0
54679720,Inactive,0
882743,Inactive,0
6491060,Inactive,0
3127824,Inactive,0
4916649,Inactive,0
3104597,Inactive,0
2890969,Inactive,0
1089981,Inactive,0
822274,Inactive,0
16195193,Inactive,0
3116416,Inactive,0
2871180,Inactive,0
1919538,Inactive,0
3220639,Inactive,0
1475685,Inactive,0
1488773,Inactive,0
1484366,Inactive,0
9591585,Inactive,0
5409932,Inactive,0
3152651,Inactive,0
9659840,Inactive,0
2937312,Inactive,0
888534,Inactive,0
1484394,Inactive,0
1480821,Inactive,0
1480857,Inactive,0
6406851,Inactive,0
1484380,Inactive,0
1489919,Inactive,0
1484379,Inactive,0
1475615,Inactive,0
5524036,Inactive,0
1475689,Inactive,0
1365818,Inactive,0
6066494,Inactive,0
9636847,Inactive,0
9635996,Inactive,0
1175629,Inactive,0
4552304,Inactive,0
3614640,Inactive,0
135439651,Inactive,0
3507696,Inactive,0
3763936,Inactive,0
540690,Inactive,0
3801974,Inactive,0
5524198,Inactive,0
3227981,Inactive,0
9590448,Inactive,0
3127020,Inactive,0
2781710,Inactive,0
1475595,Inactive,0
3224505,Inactive,0
9625754,Inactive,0
3305661,Inactive,0
2774685,Inactive,0
16195194,Inactive,0
1475590,Inactive,0
2764378,Inactive,0
3270215,Inactive,0
3123319,Inactive,0
1484500,Inactive,0
1484302,Inactive,0
1479644,Inactive,0
1479651,Inactive,0
1489718,Inactive,0
3849965,Inactive,0
3809132,Inactive,0
1484363,Inactive,0
1480002,Inactive,0
1479623,Inactive,0
1479633,Inactive,0
3523397,Inactive,0
4294755,Inactive,0
391942,Inactive,0
1484456,Inactive,0
1488730,Inactive,0
1479570,Inactive,0
3724240,Inactive,0
3346295,Inactive,0
1487485,Inactive,0
3824726,Inactive,0
3794812,Inactive,0
1490776,Inactive,0
5152763,Inactive,0
1490756,Inactive,0
3484012,Inactive,0
1490753,Inactive,0
3840005,Inactive,0
1483619,Inactive,0
4316547,Inactive,0
3758761,Inactive,0
4272027,Inactive,0
3758867,Inactive,0
969207,Inactive,0
3758868,Inactive,0
518566,Inactive,0
9626396,Inactive,0
5706837,Inactive,0
135439652,Inactive,0
593923,Inactive,0
135439653,Inactive,0
4298772,Inactive,0
135439654,Inactive,0
1487477,Inactive,0
1480805,Inactive,0
1480808,Inactive,0
766916,Inactive,0
1487493,Inactive,0
1487494,Inactive,0
1484404,Inactive,0
9628548,Inactive,0
16195195,Inactive,0
16195196,Inactive,0
1487453,Inactive,0
1479609,Inactive,0
4260776,Inactive,0
1218758,Inactive,0
3161131,Inactive,0
707055,Inactive,0
3154977,Inactive,0
4714730,Inactive,0
54696275,Inactive,0
1476751,Inactive,0
5524122,Inactive,0
1489927,Inactive,0
3811771,Inactive,0
2768028,Inactive,0
4261503,Inactive,0
2767880,Inactive,0
2767884,Inactive,0
3336052,Inactive,0
2765915,Inactive,0
4639573,Inactive,0
3826915,Inactive,0
9634081,Inactive,0
1477404,Inactive,0
3253751,Inactive,0
801644,Inactive,0
1452367,Inactive,0
3220690,Inactive,0
3153955,Inactive,0
9663472,Inactive,0
1484097,Inactive,0
6525008,Inactive,0
3780869,Inactive,0
3523501,Inactive,0
6323989,Inactive,0
4916739,Inactive,0
16195197,Inactive,0
16195198,Inactive,0
5404907,Inactive,0
4278082,Inactive,0
1943193,Inactive,0
4428810,Inactive,0
309182,Inactive,0
2400438,Inactive,0
840113,Inactive,0
891947,Inactive,0
4324186,Inactive,0
4593062,Inactive,0
2764379,Inactive,0
6484043,Inactive,0
1475402,Inactive,0
3777559,Inactive,0
613526,Inactive,0
6485397,Inactive,0
16195199,Inactive,0
135439655,Inactive,0
1485023,Inactive,0
1485034,Inactive,0
3423663,Inactive,0
5233179,Inactive,0
2768003,Inactive,0
1477725,Inactive,0
135439656,Inactive,0
5815646,Inactive,0
747460,Inactive,1
16195200,Inactive,0
718081,Inactive,0
4263865,Inactive,0
9633669,Inactive,0
3701003,Inactive,0
5769346,Inactive,0
6052040,Inactive,0
16195201,Inactive,0
677900,Inactive,0
16195202,Inactive,0
678770,Inactive,0
677706,Inactive,0
4616002,Inactive,0
31206,Inactive,0
4358312,Inactive,0
2818775,Inactive,0
579848,Inactive,0
9659170,Inactive,0
9624769,Inactive,0
3141909,Inactive,0
135439657,Inactive,0
6407673,Inactive,0
1504067,Inactive,0
676527,Inactive,0
746814,Inactive,0
712206,Inactive,0
712035,Inactive,0
4673520,Inactive,0
2772586,Inactive,0
2984716,Inactive,0
3150898,Inactive,0
707601,Inactive,0
3409116,Inactive,0
9598412,Inactive,0
1506042,Inactive,0
2785849,Inactive,0
9602288,Inactive,0
9580204,Inactive,0
16195204,Inactive,0
3226279,Inactive,0
16195205,Inactive,0
3158236,Inactive,0
3157645,Inactive,1
2765311,Inactive,0
1482933,Inactive,0
3680779,Inactive,0
16195206,Inactive,0
3699354,Inactive,0
3739682,Inactive,0
3228030,Inactive,0
1478824,Inactive,0
1476011,Inactive,0
6505673,Inactive,0
9659660,Inactive,0
1476012,Inactive,0
6067972,Inactive,0
9607775,Inactive,0
1478921,Inactive,0
751848,Inactive,0
2939384,Inactive,0
16195207,Inactive,0
6110411,Inactive,0
1487781,Inactive,0
3182047,Inactive,0
1487755,Inactive,0
1480717,Inactive,0
3138367,Inactive,0
4341780,Inactive,0
4313811,Inactive,0
3731053,Inactive,0
5172212,Inactive,0
5334512,Inactive,0
3791399,Inactive,0
3338947,Inactive,0
3414162,Inactive,0
3683246,Inactive,0
5871993,Inactive,0
5135024,Inactive,0
1481827,Inactive,0
1481824,Inactive,0
3756819,Inactive,0
3845232,Inactive,0
2766090,Inactive,0
3809723,Inactive,0
3724530,Inactive,0
805136,Inactive,0
4688406,Inactive,0
6894293,Inactive,0
3520612,Inactive,0
459458,Inactive,0
4360235,Inactive,0
3571953,Inactive,0
3748274,Inactive,0
135439658,Inactive,0
1489208,Inactive,0
5915015,Inactive,0
755810,Inactive,0
1479927,Inactive,0
5909635,Inactive,0
3811214,Inactive,0
3829072,Inactive,0
1476992,Inactive,0
2764861,Inactive,0
4318238,Inactive,0
3780154,Inactive,0
229985,Inactive,0
3716222,Inactive,0
1473377,Inactive,0
1487293,Inactive,0
2768974,Inactive,0
1073872,Inactive,0
16413682,Inactive,0
5709634,Inactive,0
6860895,Inactive,0
1482590,Inactive,0
135439659,Inactive,0
1474570,Inactive,0
1474633,Inactive,0
1485014,Inactive,0
135439660,Inactive,0
1488961,Inactive,0
2303967,Inactive,0
135439661,Inactive,0
9612390,Inactive,0
54689225,Inactive,1
135439662,Inactive,0
3613715,Inactive,0
135439663,Inactive,0
2775691,Inactive,0
3228990,Inactive,0
3224931,Inactive,0
3224932,Inactive,0
3148047,Inactive,0
3772034,Inactive,0
5149897,Inactive,0
3810808,Inactive,0
16195208,Inactive,0
5152791,Inactive,0
3807074,Inactive,0
680195,Inactive,0
3748321,Inactive,0
888834,Inactive,0
4561966,Inactive,0
3769157,Inactive,0
3787733,Inactive,1
5159242,Inactive,0
135399378,Inactive,0
3614411,Inactive,0
889822,Inactive,0
1094088,Inactive,0
16195209,Inactive,0
3156924,Inactive,0
3142103,Inactive,0
838858,Inactive,0
4419023,Inactive,0
5761678,Inactive,0
1787628,Inactive,0
694527,Inactive,1
9642229,Inactive,1
3578004,Inactive,0
3125200,Inactive,0
3180263,Inactive,0
1276705,Inactive,0
684506,Inactive,0
1092908,Inactive,0
3228840,Inactive,0
554213,Inactive,0
790437,Inactive,0
3113863,Inactive,1
568369,Inactive,0
5761865,Inactive,0
16195210,Inactive,0
2210686,Inactive,0
828966,Inactive,0
1484632,Inactive,0
1488148,Inactive,0
5376484,Inactive,0
135439664,Inactive,0
838258,Inactive,0
5337725,Inactive,0
687122,Inactive,0
2850182,Inactive,0
16195211,Inactive,0
16195212,Inactive,0
2853458,Inactive,0
16195213,Inactive,0
6179204,Inactive,0
820940,Inactive,0
1617287,Inactive,0
744101,Inactive,0
4638553,Inactive,0
3116836,Inactive,0
2959882,Inactive,0
3231326,Inactive,0
951909,Inactive,0
2954382,Inactive,0
3094823,Inactive,0
3132817,Inactive,0
767653,Inactive,0
1520305,Inactive,0
745427,Inactive,0
2769005,Inactive,0
2769007,Inactive,0
2010274,Inactive,0
2980894,Inactive,0
5706846,Inactive,0
135439665,Inactive,0
1478794,Inactive,0
1473386,Inactive,0
3844681,Inactive,0
3228278,Inactive,0
3231155,Inactive,0
1079159,Inactive,0
9624827,Inactive,0
3731870,Inactive,0
5915184,Inactive,0
1474515,Inactive,0
5916190,Inactive,0
3721742,Inactive,0
1482145,Inactive,0
3744935,Inactive,0
737576,Inactive,0
1482845,Inactive,0
3730733,Inactive,0
5093951,Inactive,0
5706948,Inactive,0
1486050,Inactive,0
1109407,Inactive,0
6894177,Inactive,0
16195214,Inactive,0
2877348,Inactive,0
2766183,Inactive,0
135439666,Inactive,0
1481854,Inactive,0
1459862,Inactive,0
3220950,Inactive,0
135439667,Inactive,0
2766150,Inactive,0
1487669,Inactive,0
4358874,Inactive,0
2767301,Inactive,0
3754082,Inactive,0
1478208,Inactive,0
3738352,Inactive,0
2768954,Inactive,0
2767299,Inactive,0
814544,Inactive,0
54696635,Inactive,0
54696636,Inactive,0
2796529,Inactive,0
54687298,Inactive,0
2768982,Inactive,0
1487294,Inactive,0
4296053,Inactive,0
5105902,Inactive,0
3827934,Inactive,0
1489671,Inactive,0
1479957,Inactive,0
3751006,Inactive,0
1484437,Inactive,0
2763434,Inactive,0
9627945,Inactive,0
1478612,Inactive,0
9581782,Inactive,0
821089,Inactive,0
1474431,Inactive,0
1477633,Inactive,0
1482735,Inactive,0
3382837,Inactive,0
4085426,Inactive,0
5912217,Inactive,0
5524659,Inactive,0
1482640,Inactive,0
686860,Inactive,0
3714917,Inactive,0
3696711,Inactive,0
3776044,Inactive,0
1487480,Inactive,0
1480861,Inactive,0
2764818,Inactive,0
3739981,Inactive,0
6035979,Inactive,0
4774630,Inactive,0
1480824,Inactive,0
1484371,Inactive,0
2902083,Inactive,0
3837112,Inactive,0
1488750,Inactive,0
2767637,Inactive,0
2767809,Inactive,0
2764064,Inactive,0
5409624,Inactive,0
815820,Inactive,0
1947235,Inactive,0
1484832,Inactive,0
6375433,Inactive,0
3423433,Inactive,0
9581686,Inactive,0
3602967,Inactive,0
5899277,Inactive,0
1475690,Inactive,0
3769957,Inactive,0
1480678,Inactive,0
4367022,Inactive,0
3682673,Inactive,0
135439668,Inactive,0
610950,Inactive,0
1474418,Inactive,0
3159359,Inactive,0
3156309,Inconclusive,2
1489253,Inactive,0
1489254,Inactive,0
721689,Inconclusive,2
1482671,Inactive,0
803663,Inactive,0
2768159,Inactive,0
5525367,Inactive,1
3752957,Inactive,0
1482736,Inactive,0
3220913,Inactive,0
3478260,Inactive,0
5799476,Inactive,0
1483502,Inactive,0
5524359,Inactive,0
2764244,Inactive,0
6067910,Inactive,0
5398509,Inactive,0
2764243,Inactive,0
2821222,Inactive,0
1480380,Inactive,0
3306908,Inactive,0
16195215,Inactive,0
2778522,Inactive,0
4341783,Inactive,0
1481828,Inactive,0
1486353,Inactive,0
608996,Inactive,0
4420821,Inactive,0
1476030,Inactive,0
1471092,Inactive,0
16195216,Inactive,0
3614423,Inactive,0
16195217,Inactive,0
3496741,Inactive,0
1491642,Inactive,0
3694011,Inactive,0
3758120,Inactive,0
4368921,Inactive,0
3767571,Inactive,0
2818773,Inactive,0
6151258,Inactive,0
600902,Inactive,0
2768241,Inactive,0
3852091,Inactive,0
135439669,Inactive,0
2768249,Inactive,0
135439670,Inactive,0
5188565,Inactive,0
4534789,Inactive,0
9597319,Inactive,0
6880052,Inactive,0
1475686,Inactive,0
16195218,Inactive,0
3221292,Inactive,0
5771080,Inactive,0
3227809,Inactive,0
5297376,Inactive,0
667632,Inactive,0
2804939,Inactive,0
3159757,Inactive,0
3162290,Inactive,0
3161516,Inactive,0
3132283,Inactive,0
3145249,Inactive,0
5728065,Inactive,0
6184635,Inactive,0
721647,Inactive,0
1440648,Inactive,0
16195219,Inactive,0
4077736,Inactive,0
16195220,Inactive,0
976819,Inactive,0
704942,Inactive,0
2937033,Inactive,0
4204273,Inactive,1
3109024,Inactive,0
3180447,Inactive,0
16195221,Inactive,0
15989285,Inactive,0
9619296,Inactive,0
15989289,Inactive,0
865260,Inactive,0
3224561,Inactive,0
5962759,Inactive,0
2855520,Inactive,0
5104177,Inactive,0
7256126,Inactive,0
5771157,Inactive,0
851243,Inactive,0
3155671,Inactive,0
3413567,Inactive,0
5875469,Inactive,0
1475623,Inactive,0
2776488,Inactive,0
3541198,Inactive,0
5524823,Inactive,0
3108601,Inactive,0
1485055,Inactive,0
6861645,Inactive,0
2976835,Inactive,0
580265,Inactive,0
9612446,Inactive,0
1472851,Inactive,0
1482203,Inactive,0
3457103,Inactive,0
2765489,Inactive,0
3802196,Inactive,0
135416194,Inactive,0
1477975,Inactive,0
1474486,Inactive,0
3702992,Inactive,0
4364198,Inactive,0
3289820,Inactive,0
3565225,Inactive,0
1488905,Inactive,0
3724296,Inactive,0
1472492,Inactive,0
6404701,Inactive,0
1472488,Inactive,0
3766637,Inactive,0
1472484,Inactive,0
1472478,Inactive,0
4314821,Inactive,0
135439671,Inactive,0
3362327,Inactive,0
5182613,Inactive,0
54693095,Inactive,0
1488824,Inactive,0
1479848,Inactive,0
6404717,Inactive,0
6404578,Inactive,0
3806020,Inactive,0
1485795,Inactive,0
1485740,Inactive,0
54696637,Inactive,0
1485809,Inactive,0
704135,Inactive,0
3711158,Inactive,0
1482685,Inactive,1
3435145,Inactive,0
3622553,Inactive,0
4436165,Inactive,0
1489262,Inactive,0
845965,Inactive,0
16195222,Inactive,0
16195223,Inactive,0
883581,Inactive,0
1133650,Inactive,0
1505945,Inactive,0
6488751,Inactive,0
3803233,Inactive,0
3804713,Inactive,0
3555442,Inactive,0
1480032,Inactive,0
4316907,Inactive,0
4916546,Inactive,0
54687589,Inactive,0
3784370,Inactive,0
3224430,Inactive,0
54679414,Inactive,0
4422588,Inactive,1
9656727,Inactive,0
54693094,Inactive,0
3658489,Inactive,0
4678558,Inactive,0
1481299,Inactive,0
1481292,Inactive,0
9631522,Inactive,0
1508305,Inactive,1
16195224,Inactive,0
1507363,Inactive,0
1488161,Inactive,0
54693109,Inactive,0
1488036,Inactive,0
54693099,Inactive,0
1505720,Inactive,0
583372,Inactive,0
3522145,Inactive,0
3842541,Inconclusive,2
3741737,Inactive,0
1489112,Inactive,0
1481175,Inactive,0
1481174,Inactive,0
1489107,Inactive,0
1488894,Inactive,0
5707221,Inactive,0
1488723,Inactive,0
1480055,Inactive,0
5707216,Inactive,0
1479777,Inactive,0
54687586,Inactive,0
2765890,Inactive,0
2767991,Inactive,0
1479792,Inactive,0
1475096,Inactive,0
1474952,Inactive,0
1849186,Inactive,0
6166204,Inactive,0
3773633,Inactive,0
3838379,Inactive,0
5846784,Inactive,0
3845874,Inactive,0
54696638,Inactive,0
2767742,Inactive,0
1481279,Inactive,0
3802992,Inactive,0
3710971,Inactive,0
1477877,Inactive,0
1480035,Inactive,0
5183038,Inactive,0
3380701,Inactive,0
1482609,Inactive,0
1476615,Inactive,0
9632742,Inactive,0
4317096,Inactive,0
2766031,Inactive,0
2744885,Inactive,0
1484469,Inactive,0
368752,Inactive,0
9581804,Inactive,0
1486545,Inactive,0
6385992,Inactive,0
1489053,Inactive,0
15989267,Inactive,0
1484369,Inactive,0
1487467,Inactive,0
16195226,Inactive,0
4318824,Inactive,0
4548165,Inactive,0
1954514,Inactive,0
1837418,Inactive,1
135413737,Inactive,0
135413594,Inactive,0
4602133,Inactive,0
3845247,Inactive,0
539218,Inactive,0
6491356,Inactive,0
3711254,Inactive,0
1485767,Inactive,0
1489154,Inactive,0
1482690,Inactive,0
1485773,Inactive,0
3756205,Inactive,0
4353065,Inactive,0
3618231,Inactive,0
2766001,Inactive,0
5881608,Inactive,0
3830312,Inactive,0
9581923,Inactive,1
736823,Inactive,0
2766044,Inactive,0
3544553,Inactive,0
1477617,Inactive,0
1482205,Inactive,0
5928614,Inactive,0
3643887,Inactive,0
5132135,Inactive,0
3682328,Inactive,0
3708437,Inactive,0
3760084,Inactive,0
3586809,Inactive,0
4263090,Inactive,0
1481962,Inactive,0
1483280,Inactive,0
3600945,Inactive,0
3623028,Inactive,0
3613414,Inactive,0
3840285,Inactive,0
3721743,Inactive,0
3366584,Inactive,0
135439672,Inactive,0
4775471,Inactive,0
6485410,Inactive,0
760993,Inactive,0
3768281,Inactive,0
135439673,Inactive,0
867913,Inactive,0
1090482,Inactive,0
720669,Inactive,0
4886805,Inactive,0
3669383,Inactive,0
4887374,Inactive,0
3822493,Inactive,0
2797491,Inactive,0
1471659,Inactive,0
4528353,Inactive,0
135400129,Inactive,0
1862566,Inactive,0
135420461,Inactive,0
5728929,Inactive,1
6869066,Inactive,0
5806190,Inactive,0
3701632,Inactive,0
1478074,Inactive,0
4266993,Inactive,0
3481687,Inactive,0
3705004,Inactive,0
3970866,Inactive,0
3705000,Inactive,0
1478065,Inactive,0
3271396,Inactive,0
3682675,Inactive,0
3498695,Inactive,0
6305584,Inactive,1
3682669,Inactive,0
1487644,Inactive,0
3815003,Inactive,0
1483505,Inactive,0
5792567,Inactive,0
2768369,Inactive,0
3843974,Inactive,0
1472930,Inactive,0
3759401,Inactive,0
1474423,Inactive,0
3796515,Inactive,0
2737283,Inactive,0
1482788,Inactive,0
3294573,Inactive,0
1474505,Inactive,0
1478062,Inactive,0
1474504,Inactive,0
5180887,Inactive,0
1473014,Inactive,0
5180886,Inactive,1
3149511,Inactive,0
1452776,Inactive,0
772079,Inactive,0
1474447,Inactive,0
1472852,Inactive,0
3713486,Inactive,0
1474430,Inactive,0
4210203,Inactive,0
1474426,Inactive,0
1491643,Inactive,0
1489169,Inactive,0
3714506,Inactive,0
691704,Inactive,0
535975,Inactive,0
669135,Inactive,0
16413681,Inactive,0
1489162,Inactive,0
1821497,Inactive,0
736074,Inactive,0
3294185,Inactive,0
2728459,Inactive,0
2785707,Inactive,0
540397,Inactive,0
1481190,Inactive,0
3498190,Inactive,0
54680152,Inactive,0
3820409,Inactive,0
2783073,Inactive,0
54682158,Inactive,0
54682159,Inactive,0
5103621,Inactive,0
3655447,Inactive,0
46501354,Inactive,0
9596626,Inactive,0
135439674,Inactive,0
9597241,Inactive,0
198148,Inactive,0
6897752,Inactive,0
54693096,Inactive,0
54696639,Inactive,0
3446418,Inactive,0
1472740,Inactive,0
3758988,Inactive,0
3839392,Inactive,0
1472270,Inactive,0
3262567,Inactive,0
3439962,Inactive,0
1477696,Inactive,0
16195228,Inactive,0
3750790,Inactive,0
2767824,Inactive,0
54696640,Inactive,0
3454746,Inactive,0
9634438,Inactive,0
9663403,Inactive,0
3343829,Inactive,0
16195229,Inactive,0
3797863,Inactive,0
1490963,Inactive,0
3440133,Inactive,0
1490979,Inactive,0
2763815,Inactive,0
1559905,Inactive,0
1491012,Inactive,0
3837108,Inactive,0
1477648,Inactive,0
9591770,Inactive,0
3731032,Inactive,0
3103994,Inactive,0
5719666,Inactive,0
77719,Inactive,0
618706,Inactive,0
1481258,Inactive,0
6404648,Inactive,0
2767875,Inactive,0
3845871,Inactive,0
3367272,Inactive,0
1491384,Inactive,0
1491422,Inactive,0
1474605,Inactive,0
1241574,Inactive,0
2767996,Inactive,0
2765901,Inactive,0
16413376,Inactive,0
3849865,Inactive,0
1486639,Inactive,0
4318555,Inactive,0
9678242,Inactive,0
2769040,Inactive,0
1483168,Inactive,0
6409760,Inactive,0
1488431,Inactive,0
9633432,Inactive,0
1486676,Inactive,0
3847345,Inactive,0
3427544,Inactive,0
3613789,Inactive,0
3765348,Inactive,0
3169082,Inactive,0
9603436,Inactive,0
3740206,Inactive,0
9607486,Inactive,0
846581,Inactive,0
3720080,Inactive,0
3623029,Inactive,0
3613709,Inactive,0
2732697,Inactive,0
5398493,Inactive,0
135403845,Inactive,0
1475134,Inactive,0
9633938,Inactive,0
3516602,Inactive,0
1474785,Inactive,0
9559949,Inactive,0
1478132,Inactive,0
54679723,Inactive,0
1485621,Inactive,0
1478145,Inactive,0
3093419,Inactive,0
6866999,Inactive,0
5296495,Inactive,0
5707228,Inactive,0
1474921,Inactive,0
1478187,Inactive,0
1474753,Inactive,0
750665,Inactive,0
1474754,Inactive,0
3740509,Inactive,0
1474772,Inactive,0
1472835,Inactive,0
1475162,Inactive,0
4268984,Inactive,0
1475138,Inactive,0
5094038,Inactive,0
1475150,Inactive,0
1478135,Inactive,0
738714,Inactive,0
16195230,Inactive,0
3168672,Inactive,0
692477,Inactive,0
6884814,Inactive,0
1480026,Inactive,0
1479795,Inactive,0
1478179,Inactive,0
2765794,Inactive,0
9638128,Inactive,1
3729981,Inactive,0
1473044,Inactive,0
3759406,Inactive,0
3250935,Inactive,0
1478066,Inactive,0
3391076,Inactive,0
3720200,Inactive,0
1473015,Inactive,0
3713714,Inactive,0
4252441,Inactive,0
3761177,Inactive,0
1480671,Inactive,0
1478113,Inactive,0
1478107,Inactive,0
1478096,Inactive,0
1480701,Inactive,0
3959697,Inactive,0
1273260,Inactive,0
2021610,Inactive,0
220706,Inactive,0
6485059,Inactive,0
2874345,Inactive,0
3542917,Inactive,0
4151779,Inactive,0
5762015,Inactive,0
2064469,Inactive,0
1489164,Inactive,0
3427188,Inactive,0
6879946,Inactive,0
1481542,Inactive,0
3717942,Inactive,0
3811913,Inactive,0
9555051,Inactive,0
3720881,Inactive,0
3310937,Inactive,0
3723356,Inactive,0
135439675,Inactive,0
1485243,Inactive,0
1473005,Inactive,0
4522027,Inactive,0
1472948,Inactive,0
9559931,Inactive,0
3788405,Inactive,0
1491758,Inactive,0
3721644,Inactive,0
5929477,Inactive,0
3759206,Inactive,0
2776448,Inactive,0
2768250,Inactive,0
9581711,Inactive,0
5866679,Inactive,0
3843972,Inactive,0
3620264,Inactive,0
3749647,Inactive,0
4068255,Inactive,0
15989380,Inactive,0
15989382,Inactive,0
4916258,Inactive,0
135403578,Inactive,1
6623178,Inactive,0
1481194,Inactive,0
692108,Inactive,0
16011827,Inactive,0
766791,Inactive,0
1473436,Inactive,0
1481815,Inactive,0
1481689,Inactive,0
2872648,Inactive,0
6295644,Inactive,0
3617289,Inactive,0
1487504,Inactive,1
1172234,Inactive,0
3818324,Inactive,0
4920916,Inactive,0
2774334,Inactive,0
3784687,Inactive,0
3829780,Inactive,0
3832457,Inactive,0
16195231,Inactive,0
16195232,Inactive,0
