PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
160758194,Active,100
160758195,Inactive,0
160758196,Inactive,0
160758197,Inactive,0
160758198,Inactive,0
160758199,Inactive,0
160758200,Inactive,0
160758201,Inactive,0
160758202,Inactive,0
160758203,Inactive,0
160758204,Inactive,0
160758205,Inactive,0
160758206,Inactive,0
160758207,Inactive,0
160758208,Inactive,0
160758209,Inactive,0
160758210,Inactive,0
160758211,Inactive,0
160758212,Inactive,0
160758213,Inactive,0
160758214,Inactive,0
160758215,Inactive,0
160758216,Active,100
160758217,Inactive,0
160758218,Inactive,0
160758219,Inactive,0
160758220,Inactive,0
160758221,Inactive,0
160758222,Inactive,0
160758223,Active,100
160758224,Active,100
160758225,Inactive,0
160758226,Inactive,0
160758227,Inactive,0
160758228,Active,100
160758229,Inactive,0
160758230,Inactive,0
160758231,Inactive,0
160758232,Inactive,0
160758233,Active,100
160758234,Inactive,0
160758235,Inactive,0
160758236,Active,100
160758237,Inactive,0
160758238,Inactive,0
160758239,Inactive,0
160758240,Inactive,0
160758241,Inactive,0
160758242,Active,100
160758243,Inactive,0
160758244,Active,100
160758245,Inactive,0
160758246,Inactive,0
160758247,Inactive,0
160758248,Inactive,0
160758249,Inactive,0
160758250,Inactive,0
160758251,Inactive,0
160758252,Inactive,0
160758253,Inactive,0
160758254,Inactive,0
160758255,Inactive,0
160758256,Inactive,0
160758257,Inactive,0
160758258,Active,100
160758259,Inactive,0
160758260,Active,100
160758261,Inactive,0
160758262,Active,100
160758263,Inactive,0
160758264,Active,100
160758265,Active,100
160758266,Inactive,0
160758267,Inactive,0
160758268,Inactive,0
160758269,Inactive,0
160758270,Inactive,0
160758271,Inactive,0
160758272,Inactive,0
160758273,Inactive,0
160758274,Inactive,0
160758275,Inactive,0
160758276,Inactive,0
160758277,Inactive,0
160758278,Inactive,0
160758279,Active,100
160758280,Inactive,0
160758281,Active,100
160758282,Active,100
160758283,Inactive,0
160758284,Inactive,0
160758285,Active,100
160758286,Active,100
160758287,Inactive,0
160758288,Inactive,0
160758289,Inactive,0
160758290,Inactive,0
160758291,Inactive,0
160758292,Active,100
160758293,Inactive,0
160758294,Inactive,0
160758295,Inactive,0
160758296,Inactive,0
160758297,Inactive,0
160758298,Inactive,0
160758299,Inactive,0
160758300,Inactive,0
160758301,Inactive,0
160758302,Inactive,0
160758303,Active,100
160758304,Inactive,0
160758305,Inactive,0
160758306,Inactive,0
160758307,Inactive,0
160758308,Inactive,0
160758309,Inactive,0
160758310,Inactive,0
160758311,Inactive,0
160758312,Inactive,0
160758313,Inactive,0
160758314,Inactive,0
160758315,Inactive,0
160758316,Inactive,0
160758317,Active,100
160758318,Inactive,0
160758319,Inactive,0
160758320,Inactive,0
160758321,Inactive,0
160758322,Inactive,0
160758323,Inactive,0
160758324,Inactive,0
160758325,Inactive,0
160758326,Inactive,0
160758327,Active,100
160758328,Inactive,0
160758329,Active,100
160758330,Inactive,0
160758331,Inactive,0
160758332,Inactive,0
160758333,Inactive,0
160758334,Inactive,0
160758335,Inactive,0
160758336,Active,100
160758337,Inactive,0
160758338,Inactive,0
160758339,Inactive,0
160758340,Inactive,0
160758341,Inactive,0
160758342,Inactive,0
160758343,Inactive,0
160758344,Inactive,0
160758345,Inactive,0
160758346,Active,100
160758347,Inactive,0
160758348,Inactive,0
160758349,Inactive,0
160758350,Inactive,0
160758351,Inactive,0
160758352,Inactive,0
160758353,Inactive,0
160758354,Inactive,0
160758355,Inactive,0
160758356,Inactive,0
160758357,Inactive,0
160758358,Active,100
160758359,Active,100
160758360,Inactive,0
160758361,Inactive,0
160758362,Inactive,0
160758363,Inactive,0
160758364,Inactive,0
160758365,Inactive,0
160758366,Inactive,0
160758367,Inactive,0
160758368,Inactive,0
160758369,Inactive,0
160758370,Active,100
160758371,Inactive,0
160758372,Inactive,0
160758373,Inactive,0
160758374,Active,100
160758375,Inactive,0
160758376,Inactive,0
160758377,Active,100
160758378,Inactive,0
160758379,Active,100
160758380,Inactive,0
160758381,Inactive,0
160758382,Inactive,0
160758383,Inactive,0
160758384,Active,100
160758385,Active,100
160758386,Active,100
160758387,Inactive,0
160758388,Inactive,0
160758389,Active,100
160758390,Inactive,0
160758391,Inactive,0
160758392,Active,100
160758393,Inactive,0
160758394,Inactive,0
160758395,Inactive,0
160758396,Inactive,0
160758397,Inactive,0
160758398,Inactive,0
160758399,Inactive,0
160758400,Inactive,0
160758401,Inactive,0
160758402,Active,100
160758403,Inactive,0
160758404,Inactive,0
160758405,Inactive,0
160758406,Inactive,0
160758407,Inactive,0
160758408,Inactive,0
160758409,Inactive,0
160758410,Inactive,0
160758411,Inactive,0
160758412,Active,100
160758413,Active,100
160758414,Inactive,0
160758415,Inactive,0
160758416,Inactive,0
160758417,Inactive,0
160758418,Inactive,0
160758419,Inactive,0
160758420,Inactive,0
160758421,Inactive,0
160758422,Inactive,0
160758423,Inactive,0
160758424,Inactive,0
160758425,Inactive,0
160758426,Active,100
160758427,Inactive,0
160758428,Inactive,0
160758429,Inactive,0
160758430,Inactive,0
160758431,Active,100
160758432,Inactive,0
160758433,Inactive,0
160758434,Inactive,0
160758435,Inactive,0
160758436,Inactive,0
160758437,Inactive,0
160758438,Inactive,0
160758439,Inactive,0
160758440,Inactive,0
160758441,Active,100
160758442,Inactive,0
160758443,Inactive,0
160758444,Inactive,0
160758445,Inactive,0
160758446,Active,100
160758447,Inactive,0
160758448,Inactive,0
160758449,Inactive,0
160758450,Inactive,0
160758451,Inactive,0
160758452,Inactive,0
160758453,Inactive,0
160758454,Inactive,0
160758455,Inactive,0
160758456,Inactive,0
160758457,Inactive,0
160758458,Inactive,0
160758459,Active,100
160758460,Inactive,0
160758461,Inactive,0
160758462,Inactive,0
160758463,Inactive,0
160758464,Inactive,0
160758465,Inactive,0
160758466,Inactive,0
160758467,Inactive,0
160758468,Inactive,0
160758469,Inactive,0
160758470,Active,100
160758471,Inactive,0
160758472,Inactive,0
160758473,Inactive,0
160758474,Inactive,0
160758475,Inactive,0
160758476,Active,100
160758477,Inactive,0
160758478,Inactive,0
160758479,Active,100
160758480,Inactive,0
160758481,Inactive,0
160758482,Inactive,0
160758483,Inactive,0
160758484,Inactive,0
160758485,Inactive,0
160758486,Inactive,0
160758487,Active,100
160758488,Inactive,0
160758489,Inactive,0
160758490,Inactive,0
160758491,Inactive,0
160758492,Inactive,0
160758493,Active,100
160758494,Inactive,0
160758495,Active,100
160758496,Inactive,0
160758497,Inactive,0
160758498,Active,100
160758499,Active,100
160758500,Inactive,0
160758501,Inactive,0
160758502,Inactive,0
160758503,Inactive,0
160758504,Inactive,0
160758505,Inactive,0
160758506,Inactive,0
160758507,Active,100
160758508,Inactive,0
160758509,Inactive,0
160758510,Inactive,0
160758511,Inactive,0
160758512,Inactive,0
160758513,Inactive,0
160758514,Inactive,0
160758515,Inactive,0
160758516,Inactive,0
160758517,Inactive,0
160758518,Inactive,0
160758519,Inactive,0
160758520,Inactive,0
160758521,Inactive,0
160758522,Inactive,0
160758523,Inactive,0
160758524,Inactive,0
160758525,Inactive,0
160758526,Inactive,0
160758527,Inactive,0
160758528,Active,100
160758529,Inactive,0
160758530,Inactive,0
160758531,Active,100
160758532,Inactive,0
160758533,Inactive,0
160758534,Active,100
160758535,Inactive,0
160758536,Active,100
160758537,Inactive,0
160758538,Inactive,0
160758539,Inactive,0
160758540,Inactive,0
160758541,Inactive,0
160758542,Inactive,0
160758543,Active,100
160758544,Inactive,0
160758545,Inactive,0
160758546,Inactive,0
160758547,Inactive,0
160758548,Inactive,0
160758549,Active,100
160758550,Inactive,0
160758551,Inactive,0
160758552,Active,100
160758553,Inactive,0
160758554,Inactive,0
160758555,Inactive,0
160758556,Inactive,0
160758557,Inactive,0
160758558,Active,100
160758559,Inactive,0
160758560,Inactive,0
160758561,Inactive,0
160758562,Inactive,0
160758563,Inactive,0
160758564,Inactive,0
160758565,Inactive,0
160758566,Inactive,0
160758567,Inactive,0
160758568,Inactive,0
160758569,Active,100
160758570,Inactive,0
160758571,Active,100
160758572,Inactive,0
160758573,Inactive,0
160758574,Active,100
160758575,Inactive,0
160758576,Active,100
160758577,Inactive,0
160758578,Inactive,0
160758579,Inactive,0
160758580,Inactive,0
160758581,Inactive,0
160758582,Inactive,0
160758583,Inactive,0
160758584,Inactive,0
160758585,Inactive,0
160758586,Inactive,0
160758587,Active,100
160758588,Inactive,0
160758589,Inactive,0
160758590,Inactive,0
160758591,Inactive,0
160758592,Inactive,0
160758593,Active,100
160758594,Inactive,0
160758595,Inactive,0
160758596,Inactive,0
160758597,Active,100
160758598,Inactive,0
160758599,Inactive,0
160758600,Inactive,0
160758601,Inactive,0
160758602,Inactive,0
160758603,Active,100
160758604,Inactive,0
160758605,Inactive,0
160758606,Inactive,0
160758607,Inactive,0
160758608,Inactive,0
160758609,Inactive,0
160758610,Inactive,0
160758611,Active,100
160758612,Inactive,0
160758613,Active,100
160758614,Active,100
160758615,Inactive,0
160758616,Inactive,0
160758617,Inactive,0
160758618,Active,100
160758619,Active,100
160758620,Inactive,0
160758621,Inactive,0
160758622,Active,100
160758623,Inactive,0
160758624,Inactive,0
160758625,Active,100
160758626,Inactive,0
160758627,Inactive,0
160758628,Active,100
160758629,Inactive,0
160758630,Inactive,0
160758631,Active,100
160758632,Active,100
160758633,Inactive,0
160758634,Active,100
160758635,Inactive,0
160758636,Active,100
160758637,Inactive,0
160758638,Inactive,0
160758639,Inactive,0
160758640,Inactive,0
160758641,Inactive,0
160758642,Inactive,0
160758643,Active,100
160758644,Inactive,0
160758645,Inactive,0
160758646,Active,100
160758647,Inactive,0
160758648,Inactive,0
160758649,Inactive,0
160758650,Inactive,0
160758651,Inactive,0
160758652,Inactive,0
160758653,Inactive,0
160758654,Inactive,0
160758655,Inactive,0
160758656,Active,100
160758657,Inactive,0
160758658,Inactive,0
160758659,Inactive,0
160758660,Inactive,0
160758661,Inactive,0
160758662,Inactive,0
160758663,Inactive,0
160758664,Inactive,0
160758665,Inactive,0
160758666,Inactive,0
160758667,Inactive,0
160758668,Inactive,0
160758669,Inactive,0
160758670,Inactive,0
160758671,Inactive,0
160758672,Inactive,0
160758673,Inactive,0
160758674,Inactive,0
160758675,Inactive,0
160758676,Inactive,0
160758677,Inactive,0
160758678,Inactive,0
160758679,Inactive,0
160758680,Inactive,0
160758681,Active,100
160758682,Inactive,0
160758683,Inactive,0
160758684,Active,100
160758685,Inactive,0
160758686,Inactive,0
160758687,Inactive,0
160758688,Inactive,0
160758689,Inactive,0
160758690,Inactive,0
160758691,Inactive,0
160758692,Inactive,0
160758693,Inactive,0
160758694,Inactive,0
160758695,Inactive,0
160758696,Inactive,0
160758697,Inactive,0
160758698,Inactive,0
160758699,Inactive,0
160758700,Inactive,0
160758701,Inactive,0
160758702,Inactive,0
160758703,Inactive,0
160758704,Inactive,0
160758705,Inactive,0
160758706,Inactive,0
160758707,Inactive,0
160758708,Inactive,0
160758709,Inactive,0
160758710,Inactive,0
160758711,Inactive,0
160758712,Inactive,0
160758713,Inactive,0
160758714,Inactive,0
160758715,Inactive,0
160758716,Inactive,0
160758717,Active,100
160758718,Inactive,0
160758719,Inactive,0
160758720,Inactive,0
160758721,Inactive,0
160758722,Inactive,0
160758723,Inactive,0
160758724,Inactive,0
160758725,Inactive,0
160758726,Inactive,0
160758727,Inactive,0
160758728,Inactive,0
160758729,Inactive,0
160758730,Inactive,0
160758731,Inactive,0
160758732,Inactive,0
160758733,Inactive,0
160758734,Inactive,0
160758735,Inactive,0
160758736,Inactive,0
160758737,Inactive,0
160758738,Inactive,0
160758739,Active,100
160758740,Active,100
160758741,Inactive,0
160758742,Inactive,0
160758743,Inactive,0
160758744,Inactive,0
160758745,Inactive,0
160758746,Inactive,0
160758747,Inactive,0
160758748,Inactive,0
160758749,Inactive,0
160758750,Inactive,0
160758751,Inactive,0
160758752,Inactive,0
160758753,Inactive,0
160758754,Inactive,0
160758755,Active,100
160758756,Inactive,0
160758757,Inactive,0
160758758,Active,100
160758759,Inactive,0
160758760,Inactive,0
160758761,Inactive,0
160758762,Inactive,0
160758763,Inactive,0
160758764,Inactive,0
160758765,Inactive,0
160758766,Inactive,0
160758767,Active,100
160758768,Inactive,0
160758769,Inactive,0
160758770,Inactive,0
160758771,Inactive,0
160758772,Active,100
160758773,Inactive,0
160758774,Inactive,0
160758775,Inactive,0
160758776,Inactive,0
160758777,Inactive,0
160758778,Inactive,0
160758779,Inactive,0
160758780,Inactive,0
160758781,Inactive,0
160758782,Inactive,0
160758783,Inactive,0
160758784,Inactive,0
160758785,Inactive,0
160758786,Inactive,0
160758787,Inactive,0
160758788,Inactive,0
160758789,Active,100
160758790,Inactive,0
160758791,Inactive,0
160758792,Active,100
160758793,Inactive,0
160758794,Inactive,0
160758795,Inactive,0
160758796,Inactive,0
160758797,Inactive,0
160758798,Inactive,0
160758799,Inactive,0
160758800,Inactive,0
160758801,Inactive,0
160758802,Inactive,0
160758803,Inactive,0
160758804,Inactive,0
160758805,Inactive,0
160758806,Inactive,0
160758807,Inactive,0
160758808,Inactive,0
160758809,Inactive,0
160758810,Inactive,0
160758811,Inactive,0
160758812,Inactive,0
160758813,Inactive,0
160758814,Inactive,0
160758815,Active,100
160758816,Inactive,0
160758817,Active,100
160758818,Inactive,0
160758819,Inactive,0
160758820,Inactive,0
160758821,Inactive,0
160758822,Inactive,0
160758823,Active,100
160758824,Inactive,0
160758825,Inactive,0
160758826,Inactive,0
160758827,Inactive,0
160758828,Inactive,0
160758829,Active,100
160758830,Inactive,0
160758831,Inactive,0
160758832,Inactive,0
160758833,Inactive,0
160758834,Inactive,0
160758835,Inactive,0
160758836,Inactive,0
160758837,Inactive,0
160758838,Inactive,0
160758839,Inactive,0
160758840,Inactive,0
160758841,Inactive,0
160758842,Inactive,0
160758843,Active,100
160758844,Inactive,0
160758845,Inactive,0
160758846,Inactive,0
160758847,Inactive,0
160758848,Active,100
160758849,Inactive,0
160758850,Inactive,0
160758851,Active,100
160758852,Inactive,0
160758853,Inactive,0
160758854,Active,100
160758855,Inactive,0
160758856,Inactive,0
160758857,Inactive,0
160758858,Inactive,0
160758859,Inactive,0
160758860,Inactive,0
160758861,Inactive,0
160758862,Active,100
160758863,Inactive,0
160758864,Inactive,0
160758865,Inactive,0
160758866,Inactive,0
160758867,Inactive,0
160758868,Inactive,0
160758869,Inactive,0
160758870,Inactive,0
160758871,Inactive,0
160758872,Active,100
160758873,Active,100
160758874,Active,100
160758875,Inactive,0
160758876,Inactive,0
160758877,Inactive,0
160758878,Inactive,0
160758879,Inactive,0
160758880,Inactive,0
160758881,Inactive,0
160758882,Inactive,0
160758883,Inactive,0
160758884,Inactive,0
160758885,Inactive,0
160758886,Inactive,0
160758887,Inactive,0
160758888,Inactive,0
160758889,Inactive,0
160758890,Inactive,0
160758891,Active,100
160758892,Active,100
160758893,Inactive,0
160758894,Inactive,0
160758895,Inactive,0
160758896,Inactive,0
160758897,Inactive,0
160758898,Inactive,0
160758899,Inactive,0
160758900,Inactive,0
160758901,Inactive,0
160758902,Inactive,0
160758903,Inactive,0
160758904,Inactive,0
160758905,Inactive,0
160758906,Inactive,0
160758907,Inactive,0
160758908,Inactive,0
160758909,Inactive,0
160758910,Inactive,0
160758911,Inactive,0
160758912,Inactive,0
160758913,Inactive,0
160758914,Inactive,0
160758915,Inactive,0
160758916,Inactive,0
160758917,Inactive,0
160758918,Inactive,0
160758919,Inactive,0
160758920,Inactive,0
160758921,Active,100
160758922,Inactive,0
160758923,Inactive,0
160758924,Inactive,0
160758925,Inactive,0
160758926,Active,100
160758927,Inactive,0
160758928,Inactive,0
160758929,Inactive,0
160758930,Inactive,0
160758931,Inactive,0
160758932,Inactive,0
160758933,Inactive,0
160758934,Inactive,0
160758935,Inactive,0
160758936,Inactive,0
160758937,Inactive,0
160758938,Inactive,0
160758939,Inactive,0
160758940,Inactive,0
160758941,Inactive,0
160758942,Inactive,0
160758943,Inactive,0
160758944,Inactive,0
160758945,Inactive,0
160758946,Inactive,0
160758947,Inactive,0
160758948,Inactive,0
160758949,Inactive,0
160758950,Inactive,0
160758951,Inactive,0
160758952,Inactive,0
160758953,Active,100
160758954,Inactive,0
160758955,Inactive,0
160758956,Inactive,0
160758957,Inactive,0
160758958,Active,100
160758959,Inactive,0
160758960,Inactive,0
160758961,Inactive,0
160758962,Inactive,0
160758963,Active,100
160758964,Inactive,0
160758965,Inactive,0
160758966,Inactive,0
160758967,Inactive,0
160758968,Inactive,0
160758969,Inactive,0
160758970,Inactive,0
160758971,Active,100
160758972,Inactive,0
160758973,Inactive,0
160758974,Inactive,0
160758975,Inactive,0
160758976,Inactive,0
160758977,Inactive,0
160758978,Inactive,0
160758979,Inactive,0
160758980,Active,100
160758981,Inactive,0
160758982,Inactive,0
160758983,Inactive,0
160758984,Inactive,0
160758985,Inactive,0
160758986,Inactive,0
160758987,Inactive,0
160758988,Inactive,0
160758989,Inactive,0
160758990,Inactive,0
160758991,Inactive,0
160758992,Inactive,0
160758993,Active,100
160758994,Inactive,0
160758995,Inactive,0
160758996,Inactive,0
160758997,Inactive,0
160758998,Inactive,0
160758999,Inactive,0
160759000,Active,100
160759001,Inactive,0
160759002,Inactive,0
160759003,Active,100
160759004,Inactive,0
160759005,Active,100
160759006,Inactive,0
160759007,Inactive,0
160759008,Inactive,0
160759009,Inactive,0
160759010,Inactive,0
160759011,Inactive,0
160759012,Active,100
160759013,Inactive,0
160759014,Inactive,0
160759015,Inactive,0
160759016,Inactive,0
160759017,Inactive,0
160759018,Inactive,0
160759019,Inactive,0
160759020,Inactive,0
160759021,Active,100
160759022,Inactive,0
160759023,Inactive,0
160759024,Inactive,0
160759025,Inactive,0
160759026,Inactive,0
160759027,Inactive,0
160759028,Inactive,0
160759029,Inactive,0
160759030,Inactive,0
160759031,Inactive,0
160759032,Inactive,0
160759033,Inactive,0
160759034,Inactive,0
160759035,Inactive,0
160759036,Inactive,0
160759037,Inactive,0
160759038,Inactive,0
160759039,Inactive,0
160759040,Inactive,0
160759041,Inactive,0
160759042,Inactive,0
160759043,Active,100
160759044,Inactive,0
160759045,Inactive,0
160759046,Inactive,0
160759047,Inactive,0
160759048,Inactive,0
160759049,Inactive,0
160759050,Inactive,0
160759051,Inactive,0
160759052,Inactive,0
160759053,Inactive,0
160759054,Inactive,0
160759055,Inactive,0
160759056,Active,100
160759057,Inactive,0
160759058,Inactive,0
160759059,Inactive,0
160759060,Inactive,0
160759061,Inactive,0
160759062,Inactive,0
160759063,Inactive,0
160759064,Inactive,0
160759065,Active,100
160759066,Inactive,0
160759067,Inactive,0
160759068,Inactive,0
160759069,Inactive,0
160759070,Inactive,0
160759071,Inactive,0
160759072,Inactive,0
160759073,Inactive,0
160759074,Inactive,0
160759075,Active,100
160759076,Active,100
160759077,Inactive,0
160759078,Inactive,0
160759079,Inactive,0
160759080,Inactive,0
160759081,Inactive,0
160759082,Inactive,0
160759083,Inactive,0
160759084,Inactive,0
160759085,Inactive,0
160759086,Inactive,0
160759087,Inactive,0
160759088,Inactive,0
160759089,Inactive,0
160759090,Active,100
160759091,Inactive,0
160759092,Inactive,0
160759093,Inactive,0
160759094,Inactive,0
160759095,Inactive,0
160759096,Active,100
160759097,Inactive,0
160759098,Inactive,0
160759099,Inactive,0
160759100,Inactive,0
160759101,Inactive,0
160759102,Inactive,0
160759103,Inactive,0
160759104,Inactive,0
160759105,Inactive,0
160759106,Inactive,0
160759107,Inactive,0
160759108,Active,100
160759109,Inactive,0
160759110,Active,100
160759111,Inactive,0
160759112,Inactive,0
160759113,Inactive,0
160759114,Inactive,0
160759115,Inactive,0
160759116,Inactive,0
160759117,Inactive,0
160759118,Inactive,0
160759119,Inactive,0
160759120,Inactive,0
160759121,Inactive,0
160759122,Inactive,0
160759123,Inactive,0
160759124,Inactive,0
160759125,Inactive,0
160759126,Inactive,0
160759127,Inactive,0
160759128,Inactive,0
160759129,Inactive,0
160759130,Inactive,0
160759131,Inactive,0
160759132,Active,100
160759133,Inactive,0
160759134,Inactive,0
160759135,Inactive,0
160759136,Inactive,0
160759137,Inactive,0
160759138,Inactive,0
160759139,Inactive,0
160759140,Inactive,0
160759141,Inactive,0
160759142,Inactive,0
160759143,Inactive,0
160759144,Inactive,0
160759145,Inactive,0
160759146,Inactive,0
160759147,Inactive,0
160759148,Inactive,0
160759149,Inactive,0
160759150,Inactive,0
160759151,Inactive,0
160759152,Inactive,0
160759153,Inactive,0
160759154,Inactive,0
160759155,Active,100
160759156,Inactive,0
160759157,Inactive,0
160759158,Inactive,0
160759159,Inactive,0
160759160,Inactive,0
160759161,Inactive,0
160759162,Inactive,0
160759163,Inactive,0
160759164,Inactive,0
160759165,Inactive,0
160759166,Inactive,0
160759167,Inactive,0
160759168,Inactive,0
160759169,Inactive,0
160759170,Inactive,0
160759171,Inactive,0
160759172,Inactive,0
160759173,Inactive,0
160759174,Inactive,0
160759175,Active,100
160759176,Inactive,0
160759177,Inactive,0
160759178,Inactive,0
160759179,Inactive,0
160759180,Active,100
160759181,Inactive,0
160759182,Inactive,0
160759183,Inactive,0
160759184,Inactive,0
160759185,Inactive,0
160759186,Inactive,0
160759187,Inactive,0
160759188,Active,100
160759189,Inactive,0
160759190,Inactive,0
160759191,Inactive,0
160759192,Inactive,0
160759193,Inactive,0
160759194,Active,100
160759195,Active,100
160759196,Inactive,0
160759197,Active,100
160759198,Inactive,0
160759199,Inactive,0
160759200,Inactive,0
160759201,Inactive,0
160759202,Active,100
160759203,Active,100
160759204,Inactive,0
160759205,Inactive,0
160759206,Inactive,0
160759207,Inactive,0
160759208,Inactive,0
160759209,Inactive,0
160759210,Inactive,0
160759211,Inactive,0
160759212,Inactive,0
160759213,Inactive,0
160759214,Inactive,0
160759215,Inactive,0
160759216,Inactive,0
160759217,Inactive,0
160759218,Inactive,0
160759219,Active,100
160759220,Inactive,0
160759221,Inactive,0
160759222,Inactive,0
160759223,Active,100
160759224,Inactive,0
160759225,Inactive,0
160759226,Inactive,0
160759227,Inactive,0
160759228,Active,100
160759229,Inactive,0
160759230,Inactive,0
160759231,Inactive,0
160759232,Inactive,0
160759233,Inactive,0
160759234,Active,100
160759235,Inactive,0
160759236,Inactive,0
160759237,Inactive,0
160759238,Inactive,0
160759239,Inactive,0
160759240,Inactive,0
160759241,Inactive,0
160759242,Inactive,0
160759243,Inactive,0
160759244,Inactive,0
160759245,Inactive,0
160759246,Inactive,0
160759247,Inactive,0
160759248,Inactive,0
160759249,Inactive,0
160759250,Inactive,0
160759251,Inactive,0
160759252,Active,100
160759253,Active,100
160759254,Inactive,0
160759255,Inactive,0
160759256,Inactive,0
160759257,Inactive,0
160759258,Active,100
160759259,Inactive,0
160759260,Inactive,0
160759261,Inactive,0
160759262,Active,100
160759263,Inactive,0
160759264,Inactive,0
160759265,Inactive,0
160759266,Inactive,0
160759267,Inactive,0
160759268,Inactive,0
160759269,Inactive,0
160759270,Active,100
160759271,Active,100
160759272,Inactive,0
160759273,Inactive,0
160759274,Inactive,0
160759275,Inactive,0
160759276,Inactive,0
160759277,Inactive,0
160759278,Inactive,0
160759279,Inactive,0
160759280,Inactive,0
160759281,Inactive,0
160759282,Inactive,0
160759283,Inactive,0
160759284,Inactive,0
160759285,Inactive,0
160759286,Inactive,0
160759287,Inactive,0
160759288,Inactive,0
160759289,Inactive,0
160759290,Inactive,0
160759291,Active,100
160759292,Inactive,0
160759293,Inactive,0
160759294,Inactive,0
160759295,Inactive,0
160759296,Inactive,0
160759297,Inactive,0
160759298,Inactive,0
160759299,Inactive,0
160759300,Inactive,0
160759301,Inactive,0
160759302,Inactive,0
160759303,Inactive,0
160759304,Inactive,0
160759305,Inactive,0
160759306,Inactive,0
160759307,Inactive,0
160759308,Inactive,0
160759309,Inactive,0
160759310,Inactive,0
160759311,Inactive,0
160759312,Inactive,0
160759313,Active,100
160759314,Inactive,0
160759315,Inactive,0
160759316,Inactive,0
160759317,Active,100
160759318,Inactive,0
160759319,Inactive,0
160759320,Inactive,0
160759321,Inactive,0
160759322,Inactive,0
160759323,Inactive,0
160759324,Inactive,0
160759325,Active,100
160759326,Inactive,0
160759327,Inactive,0
160759328,Active,100
160759329,Inactive,0
160759330,Inactive,0
160759331,Inactive,0
160759332,Inactive,0
160759333,Inactive,0
160759334,Inactive,0
160759335,Inactive,0
160759336,Inactive,0
160759337,Inactive,0
160759338,Inactive,0
160759339,Inactive,0
160759340,Inactive,0
160759341,Active,100
160759342,Inactive,0
160759343,Inactive,0
160759344,Active,100
160759345,Active,100
160759346,Active,100
160759347,Active,100
160759348,Inactive,0
160759349,Inactive,0
160759350,Active,100
160759351,Inactive,0
160759352,Inactive,0
160759353,Inactive,0
160759354,Inactive,0
160759355,Inactive,0
160759356,Inactive,0
160759357,Inactive,0
160759358,Inactive,0
160759359,Inactive,0
160759360,Active,100
160759361,Inactive,0
160759362,Inactive,0
160759363,Active,100
160759364,Inactive,0
160759365,Inactive,0
160759366,Inactive,0
160759367,Inactive,0
160759368,Active,100
160759369,Inactive,0
160759370,Inactive,0
160759371,Inactive,0
160759372,Inactive,0
160759373,Inactive,0
160759374,Inactive,0
160759375,Inactive,0
160759376,Inactive,0
160759377,Active,100
160759378,Active,100
160759379,Inactive,0
160759380,Inactive,0
160759381,Inactive,0
160759382,Inactive,0
160759383,Active,100
160759384,Inactive,0
160759385,Inactive,0
160759386,Inactive,0
160759387,Active,100
160759388,Inactive,0
160759389,Inactive,0
160759390,Inactive,0
160759391,Inactive,0
160759392,Inactive,0
160759393,Active,100
160759394,Inactive,0
160759395,Inactive,0
160759396,Inactive,0
160759397,Inactive,0
160759398,Inactive,0
160759399,Inactive,0
160759400,Inactive,0
160759401,Inactive,0
160759402,Inactive,0
160759403,Inactive,0
160759404,Inactive,0
160759405,Inactive,0
160759406,Inactive,0
160759407,Inactive,0
160759408,Inactive,0
160759409,Inactive,0
160759410,Inactive,0
160759411,Inactive,0
160759412,Inactive,0
160759413,Inactive,0
160759414,Inactive,0
160759415,Inactive,0
160759416,Inactive,0
160759417,Active,100
160759418,Inactive,0
160759419,Inactive,0
160759420,Active,100
160759421,Inactive,0
160759422,Inactive,0
160759423,Active,100
160759424,Active,100
160759425,Inactive,0
160759426,Inactive,0
160759427,Inactive,0
160759428,Inactive,0
160759429,Inactive,0
160759430,Inactive,0
160759431,Inactive,0
160759432,Inactive,0
160759433,Inactive,0
160759434,Inactive,0
160759435,Inactive,0
160759436,Inactive,0
160759437,Inactive,0
160759438,Inactive,0
160759439,Active,100
160759440,Inactive,0
160759441,Inactive,0
160759442,Inactive,0
160759443,Inactive,0
160759444,Inactive,0
160759445,Active,100
160759446,Inactive,0
160759447,Inactive,0
160759448,Inactive,0
160759449,Inactive,0
160759450,Inactive,0
160759451,Inactive,0
160759452,Inactive,0
160759453,Inactive,0
160759454,Inactive,0
160759455,Inactive,0
160759456,Active,100
160759457,Inactive,0
160759458,Inactive,0
160759459,Inactive,0
160759460,Active,100
160759461,Inactive,0
160759462,Inactive,0
160759463,Active,100
160759464,Active,100
160759465,Inactive,0
160759466,Inactive,0
160759467,Inactive,0
160759468,Active,100
160759469,Inactive,0
160759470,Inactive,0
160759471,Inactive,0
160759472,Active,100
160759473,Inactive,0
160759474,Inactive,0
160759475,Inactive,0
160759476,Inactive,0
160759477,Inactive,0
160759478,Inactive,0
160759479,Inactive,0
160759480,Inactive,0
160759481,Inactive,0
160759482,Active,100
160759483,Inactive,0
160759484,Inactive,0
160759485,Active,100
160759486,Active,100
160759487,Inactive,0
160759488,Inactive,0
160759489,Inactive,0
160759490,Inactive,0
160759491,Active,100
160759492,Inactive,0
160759493,Inactive,0
160759494,Active,100
160759495,Active,100
