PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
135622401,Inactive,0
135622402,Inactive,0
135622403,Active,100
135622404,Inactive,0
135622405,Active,100
135622406,Inactive,0
135622407,Inactive,0
135622408,Inactive,0
135622409,Inactive,0
135622410,Inactive,0
135622411,Inactive,0
135622412,Inactive,0
135622413,Inactive,0
135622414,Inactive,0
135622415,Inactive,0
135622416,Inactive,0
135622417,Inactive,0
135622418,Inactive,0
135622419,Inactive,0
135622420,Inactive,0
135622421,Inactive,0
135622422,Inactive,0
135622423,Inactive,0
135622424,Inactive,0
135622425,Inactive,0
135622426,Inactive,0
135622427,Inactive,0
135622428,Active,100
135622429,Inactive,0
135622430,Inactive,0
135622431,Inactive,0
135622432,Inactive,0
135622433,Inactive,0
135622434,Inactive,0
135622435,Inactive,0
135622436,Inactive,0
135622437,Inactive,0
135622438,Inactive,0
135622439,Inactive,0
135622440,Inactive,0
135622441,Inactive,0
135622442,Inactive,0
135622443,Active,100
135622444,Inactive,0
135622445,Inactive,0
135622446,Inactive,0
135622447,Inactive,0
135622448,Inactive,0
135622449,Inactive,0
135622450,Inactive,0
135622452,Inactive,0
135622453,Inactive,0
135622454,Inactive,0
135622455,Inactive,0
135622456,Inactive,0
135622457,Inactive,0
135622458,Inactive,0
135622459,Inactive,0
135622460,Inactive,0
135622461,Inactive,0
135622462,Inactive,0
135622463,Inactive,0
135622464,Inactive,0
135622465,Inactive,0
135622466,Inactive,0
135622467,Active,100
135622468,Active,100
135622469,Inactive,0
135622470,Inactive,0
135622471,Inactive,0
135622472,Active,100
135622473,Inactive,0
135622474,Inactive,0
135622475,Inactive,0
135622476,Inactive,0
135622477,Inactive,0
135622478,Active,100
135622479,Inactive,0
135622480,Inactive,0
135622481,Inactive,0
135622482,Inactive,0
135622483,Inactive,0
135622484,Inactive,0
135622485,Inactive,0
135622486,Inactive,0
135622487,Inactive,0
135622488,Active,100
135622489,Inactive,0
135622490,Inactive,0
135622491,Inactive,0
135622492,Inactive,0
135622493,Inactive,0
135622494,Inactive,0
135622495,Inactive,0
135622496,Inactive,0
135622497,Inactive,0
135622498,Inactive,0
135622499,Inactive,0
135622500,Inactive,0
135622501,Inactive,0
135622502,Inactive,0
135622503,Inactive,0
135622504,Inactive,0
135622505,Inactive,0
135622506,Inactive,0
135622507,Inactive,0
135622508,Inactive,0
135622509,Inactive,0
135622510,Inactive,0
135622511,Active,100
135622512,Inactive,0
135622513,Inactive,0
135622514,Inactive,0
135622515,Inactive,0
135622516,Inactive,0
135622517,Inactive,0
135622518,Inactive,0
135622519,Inactive,0
135622520,Inactive,0
135622521,Inactive,0
135622522,Inactive,0
135622523,Inactive,0
135622524,Inactive,0
135622525,Inactive,0
135622526,Active,100
135622527,Inactive,0
135622528,Inactive,0
135622529,Inactive,0
135622530,Inactive,0
135622531,Inactive,0
135622532,Inactive,0
135622533,Inactive,0
135622534,Inactive,0
135622535,Inactive,0
135622536,Inactive,0
135622537,Inactive,0
135622538,Inactive,0
135622539,Inactive,0
135622540,Inactive,0
135622541,Inactive,0
135622542,Inactive,0
135622543,Active,100
135622544,Inactive,0
135622545,Active,100
135622546,Inactive,0
135622547,Inactive,0
135622548,Inactive,0
135622549,Inactive,0
135622550,Inactive,0
135622551,Inactive,0
135622552,Inactive,0
135622553,Inactive,0
135622554,Inactive,0
135622555,Active,100
135622556,Inactive,0
135622557,Inactive,0
135622558,Active,100
135622559,Inactive,0
135622560,Inactive,0
135622561,Inactive,0
135622562,Inactive,0
135622563,Inactive,0
135622564,Inactive,0
135622566,Inactive,0
135622567,Inactive,0
135622568,Inactive,0
135622569,Active,100
135622570,Inactive,0
135622571,Inactive,0
135622572,Inactive,0
135622573,Inactive,0
135622574,Inactive,0
135622575,Inactive,0
135622576,Inactive,0
135622577,Inactive,0
135622578,Inactive,0
135622579,Inactive,0
135622580,Inactive,0
135622581,Inactive,0
135622582,Inactive,0
135622583,Inactive,0
135622584,Inactive,0
135622585,Inactive,0
135622587,Inactive,0
135622588,Inactive,0
135622589,Inactive,0
135622590,Inactive,0
135622591,Inactive,0
135622592,Active,100
135622593,Inactive,0
135622594,Inactive,0
135622595,Inactive,0
135622596,Inactive,0
135622597,Inactive,0
135622598,Inactive,0
135622599,Inactive,0
135622600,Inactive,0
135622601,Inactive,0
135622602,Active,100
135622603,Inactive,0
135622604,Inactive,0
135622605,Inactive,0
135622606,Inactive,0
135622607,Inactive,0
135622608,Inactive,0
135622609,Inactive,0
135622610,Inactive,0
135622611,Inactive,0
135622612,Inactive,0
135622613,Inactive,0
135622614,Inactive,0
135622615,Inactive,0
135622616,Inactive,0
135622617,Inactive,0
135622618,Inactive,0
135622619,Inactive,0
135622620,Inactive,0
135622621,Inactive,0
135622622,Inactive,0
135622623,Inactive,0
135622624,Inactive,0
135622625,Inactive,0
135622626,Inactive,0
135622627,Inactive,0
135622628,Inactive,0
135622629,Inactive,0
135622630,Inactive,0
135622631,Inactive,0
135622632,Inactive,0
135622633,Inactive,0
135622634,Inactive,0
135622635,Inactive,0
135622636,Inactive,0
135622637,Inactive,0
135622638,Inactive,0
135622639,Inactive,0
135622640,Inactive,0
135622641,Inactive,0
135622642,Inactive,0
135622643,Inactive,0
135622644,Inactive,0
135622645,Inactive,0
135622646,Inactive,0
135622647,Inactive,0
135622648,Inactive,0
135622649,Inactive,0
135622650,Inactive,0
135622651,Inactive,0
135622652,Active,100
135622653,Inactive,0
135622654,Inactive,0
135622655,Inactive,0
135622657,Inactive,0
135622658,Inactive,0
135622659,Inactive,0
135622660,Inactive,0
135622661,Inactive,0
135622662,Inactive,0
135622663,Inactive,0
135622664,Inactive,0
135622665,Inactive,0
135622666,Inactive,0
135622667,Inactive,0
135622668,Inactive,0
135622669,Inactive,0
135622670,Inactive,0
135622671,Inactive,0
135622672,Active,100
135622673,Inactive,0
135622674,Inactive,0
135622675,Inactive,0
135622676,Inactive,0
135622677,Inactive,0
135622678,Inactive,0
135622679,Inactive,0
135622680,Inactive,0
135622681,Inactive,0
135622682,Inactive,0
135622683,Inactive,0
135622684,Inactive,0
135622685,Inactive,0
135622686,Inactive,0
135622687,Inactive,0
135622688,Inactive,0
135622689,Inactive,0
135622690,Inactive,0
135622691,Inactive,0
135622692,Inactive,0
135622693,Inactive,0
135622694,Inactive,0
135622695,Inactive,0
135622696,Inactive,0
135622697,Inactive,0
135622698,Inactive,0
135622699,Inactive,0
135622701,Inactive,0
135622702,Inactive,0
135622703,Inactive,0
135622704,Inactive,0
135622705,Inactive,0
135622706,Inactive,0
135622707,Inactive,0
135622708,Inactive,0
135622709,Inactive,0
135622710,Active,100
135622711,Inactive,0
135622712,Inactive,0
135622713,Inactive,0
135622714,Inactive,0
135622715,Inactive,0
135622716,Inactive,0
135622717,Inactive,0
135622718,Inactive,0
135622719,Inactive,0
135622720,Inactive,0
135622721,Inactive,0
135622722,Inactive,0
135622723,Inactive,0
135622724,Inactive,0
135622725,Inactive,0
135622726,Inactive,0
135622727,Inactive,0
135622728,Inactive,0
135622729,Inactive,0
135622730,Inactive,0
135622731,Inactive,0
135622732,Inactive,0
135622733,Inactive,0
135622734,Inactive,0
135622735,Inactive,0
135622736,Inactive,0
135622737,Inactive,0
135622738,Active,100
135622739,Inactive,0
135622740,Inactive,0
135622741,Inactive,0
135622742,Inactive,0
135622743,Inactive,0
135622744,Inactive,0
135622745,Inactive,0
135622746,Inactive,0
135622747,Inactive,0
135622748,Inactive,0
135622749,Inactive,0
135622750,Inactive,0
135622751,Inactive,0
135622752,Inactive,0
135622753,Inactive,0
135622754,Inactive,0
135622755,Active,100
135622756,Inactive,0
135622757,Inactive,0
135622758,Inactive,0
135622759,Inactive,0
135622760,Inactive,0
135622761,Inactive,0
135622762,Inactive,0
135622763,Inactive,0
135622764,Inactive,0
135622765,Inactive,0
135622766,Inactive,0
135622767,Inactive,0
135622768,Inactive,0
135622769,Inactive,0
135622770,Inactive,0
135622771,Inactive,0
135622772,Inactive,0
135622773,Inactive,0
135622774,Inactive,0
135622775,Inactive,0
135622776,Inactive,0
135622777,Inactive,0
135622778,Inactive,0
135622779,Inactive,0
135622780,Inactive,0
135622781,Inactive,0
135622782,Inactive,0
135622783,Inactive,0
135622784,Inactive,0
135622785,Inactive,0
135622786,Inactive,0
135622787,Inactive,0
135622788,Inactive,0
135622789,Inactive,0
135622790,Inactive,0
135622791,Inactive,0
135622792,Inactive,0
135622793,Inactive,0
135622794,Inactive,0
135622795,Inactive,0
135622796,Inactive,0
135622797,Inactive,0
135622798,Inactive,0
135622799,Inactive,0
135622800,Inactive,0
135622801,Inactive,0
135622802,Inactive,0
135622803,Inactive,0
135622804,Active,100
135622805,Inactive,0
135622806,Inactive,0
135622807,Inactive,0
135622808,Inactive,0
135622809,Inactive,0
135622810,Inactive,0
135622811,Inactive,0
135622812,Inactive,0
135622813,Inactive,0
135622814,Inactive,0
135622815,Inactive,0
135622816,Inactive,0
135622817,Inactive,0
135622818,Inactive,0
135622819,Inactive,0
135622820,Inactive,0
135622821,Inactive,0
135622822,Inactive,0
135622823,Inactive,0
135622824,Inactive,0
135622825,Inactive,0
135622826,Inactive,0
135622827,Inactive,0
135622828,Inactive,0
135622829,Inactive,0
135622830,Inactive,0
135622831,Inactive,0
135622832,Inactive,0
135622833,Inactive,0
135622834,Inactive,0
135622835,Inactive,0
135622836,Inactive,0
135622837,Inactive,0
135622838,Inactive,0
135622839,Inactive,0
135622840,Inactive,0
135622841,Inactive,0
135622842,Inactive,0
135622843,Inactive,0
135622844,Inactive,0
135622845,Inactive,0
135622846,Inactive,0
135622847,Inactive,0
135622848,Inactive,0
135622849,Inactive,0
135622850,Inactive,0
135622851,Inactive,0
135622852,Inactive,0
135622853,Active,100
135622854,Inactive,0
135622855,Inactive,0
135622856,Inactive,0
135622857,Inactive,0
135622858,Inactive,0
135622859,Inactive,0
135622860,Inactive,0
135622861,Inactive,0
135622862,Inactive,0
135622863,Inactive,0
135622864,Inactive,0
135622865,Inactive,0
135622866,Inactive,0
135622867,Inactive,0
135622868,Inactive,0
135622869,Inactive,0
135622870,Inactive,0
135622871,Inactive,0
135622872,Inactive,0
135622873,Inactive,0
135622874,Inactive,0
135622875,Inactive,0
135622876,Inactive,0
135622877,Inactive,0
135622878,Inactive,0
135622879,Inactive,0
135622880,Inactive,0
135622881,Inactive,0
135622882,Inactive,0
135622883,Inactive,0
135622884,Inactive,0
135622885,Inactive,0
135622886,Inactive,0
135622887,Inactive,0
135622888,Inactive,0
135622889,Inactive,0
135622890,Inactive,0
135622891,Inactive,0
135622892,Inactive,0
135622893,Inactive,0
135622894,Inactive,0
135622895,Inactive,0
135622896,Inactive,0
135622897,Inactive,0
135622898,Inactive,0
135622899,Inactive,0
135622900,Inactive,0
135622901,Inactive,0
135622902,Inactive,0
135622903,Inactive,0
135622904,Inactive,0
135622905,Inactive,0
135622906,Inactive,0
135622907,Inactive,0
135622908,Inactive,0
135622909,Inactive,0
135622910,Inactive,0
135622911,Inactive,0
135622912,Inactive,0
135622913,Inactive,0
135622914,Inactive,0
135622916,Inactive,0
135622917,Inactive,0
135622918,Inactive,0
135622919,Inactive,0
135622920,Inactive,0
135622921,Inactive,0
135622922,Inactive,0
135622923,Inactive,0
135622924,Inactive,0
135622925,Inactive,0
135622926,Inactive,0
135622927,Inactive,0
135622928,Inactive,0
135622929,Inactive,0
135622930,Inactive,0
135622931,Inactive,0
135622932,Inactive,0
135622933,Inactive,0
135622934,Inactive,0
135622935,Inactive,0
135622936,Active,100
135622937,Inactive,0
135622938,Inactive,0
135622939,Inactive,0
135622940,Inactive,0
135622941,Active,100
135622942,Inactive,0
135622943,Inactive,0
135622944,Inactive,0
135622945,Inactive,0
135622946,Inactive,0
135622947,Inactive,0
135622948,Inactive,0
135622949,Inactive,0
135622950,Inactive,0
135622951,Inactive,0
135622952,Inactive,0
135622953,Active,100
135622954,Inactive,0
135622955,Inactive,0
135622956,Inactive,0
135622957,Inactive,0
135622958,Inactive,0
135622959,Inactive,0
135622960,Inactive,0
135622961,Inactive,0
135622962,Inactive,0
135622963,Inactive,0
135622964,Inactive,0
135622965,Inactive,0
135622966,Inactive,0
135622967,Inactive,0
135622968,Inactive,0
135622969,Active,100
135622971,Inactive,0
135622972,Inactive,0
135622973,Inactive,0
135622974,Inactive,0
135622975,Inactive,0
135622976,Inactive,0
135622977,Active,100
135622978,Inactive,0
135622979,Inactive,0
135622980,Inactive,0
135622981,Inactive,0
135622982,Inactive,0
135622983,Inactive,0
135622984,Inactive,0
135622985,Inactive,0
135622986,Inactive,0
135622987,Inactive,0
135622988,Inactive,0
135622989,Inactive,0
135622990,Inactive,0
135622991,Inactive,0
135622992,Inactive,0
135622994,Inactive,0
135622995,Inactive,0
135622996,Inactive,0
135622998,Inactive,0
135622999,Inactive,0
135623000,Inactive,0
135623001,Inactive,0
135623002,Inactive,0
135623003,Inactive,0
135623004,Inactive,0
135623005,Inactive,0
135623006,Inactive,0
135623007,Active,100
135623008,Inactive,0
135623009,Inactive,0
135623010,Inactive,0
135623011,Inactive,0
135623012,Inactive,0
135623013,Inactive,0
135623014,Inactive,0
135623015,Inactive,0
135623016,Inactive,0
135623017,Inactive,0
135623018,Inactive,0
135623019,Inactive,0
135623020,Inactive,0
135623021,Inactive,0
135623022,Inactive,0
135623023,Inactive,0
135623024,Inactive,0
135623026,Inactive,0
135623027,Inactive,0
135623028,Inactive,0
135623029,Inactive,0
135623030,Inactive,0
135623031,Inactive,0
135623032,Inactive,0
135623033,Inactive,0
135623034,Inactive,0
135623035,Inactive,0
135623036,Inactive,0
135623037,Inactive,0
135623038,Inactive,0
135623039,Inactive,0
135623040,Inactive,0
135623041,Inactive,0
135623042,Inactive,0
135623043,Inactive,0
135623044,Inactive,0
135623045,Inactive,0
135623046,Inactive,0
135623047,Inactive,0
135623048,Inactive,0
135623049,Inactive,0
135623050,Inactive,0
135623051,Active,100
135623052,Inactive,0
135623053,Inactive,0
135623054,Inactive,0
135623055,Inactive,0
135623056,Inactive,0
135623057,Inactive,0
135623058,Inactive,0
135623059,Inactive,0
135623060,Inactive,0
135623061,Inactive,0
135623062,Inactive,0
135623063,Inactive,0
135623064,Inactive,0
135623065,Inactive,0
135623066,Inactive,0
135623067,Inactive,0
135623068,Inactive,0
135623069,Active,100
135623070,Inactive,0
135623071,Inactive,0
135623072,Inactive,0
135623073,Inactive,0
135623074,Inactive,0
135623075,Inactive,0
135623076,Inactive,0
135623077,Inactive,0
135623078,Inactive,0
135623079,Inactive,0
135623080,Inactive,0
135623081,Inactive,0
135623082,Inactive,0
135623083,Inactive,0
135623084,Inactive,0
135623085,Inactive,0
135623086,Inactive,0
135623087,Inactive,0
135623088,Inactive,0
135623090,Inactive,0
135623091,Active,100
135623092,Inactive,0
135623093,Inactive,0
135623094,Inactive,0
135623095,Active,100
135623096,Inactive,0
135623097,Inactive,0
135623098,Inactive,0
135623099,Inactive,0
135623100,Inactive,0
135623101,Inactive,0
135623102,Inactive,0
135623103,Inactive,0
135623104,Inactive,0
135623105,Inactive,0
135623106,Inactive,0
135623107,Active,100
135623108,Inactive,0
135623109,Inactive,0
135623110,Inactive,0
135623111,Inactive,0
135623112,Inactive,0
135623113,Inactive,0
135623114,Inactive,0
135623115,Inactive,0
135623116,Inactive,0
135623117,Inactive,0
135623118,Inactive,0
135623119,Inactive,0
135623120,Inactive,0
135623121,Inactive,0
135623122,Inactive,0
135623123,Inactive,0
135623124,Inactive,0
135623125,Inactive,0
135623126,Inactive,0
135623127,Inactive,0
135623128,Inactive,0
135623129,Inactive,0
135623130,Inactive,0
135623131,Inactive,0
135623132,Inactive,0
135623133,Inactive,0
135623134,Inactive,0
135623135,Inactive,0
135623136,Inactive,0
135623137,Inactive,0
135623138,Inactive,0
135623139,Inactive,0
135623140,Inactive,0
135623141,Inactive,0
135623142,Inactive,0
135623143,Inactive,0
135623144,Inactive,0
135623145,Inactive,0
135623146,Inactive,0
135623147,Inactive,0
135623148,Inactive,0
135623149,Inactive,0
135623150,Inactive,0
135623151,Inactive,0
135623152,Inactive,0
135623153,Inactive,0
135623154,Inactive,0
135623155,Inactive,0
135623156,Inactive,0
135623157,Inactive,0
135623158,Inactive,0
135623159,Inactive,0
135623160,Inactive,0
135623161,Inactive,0
135623162,Inactive,0
135623163,Inactive,0
135623164,Inactive,0
135623165,Inactive,0
135623166,Inactive,0
135623167,Inactive,0
135623168,Active,100
135623169,Inactive,0
135623170,Inactive,0
135623171,Inactive,0
135623172,Inactive,0
135623173,Inactive,0
135623174,Inactive,0
135623175,Inactive,0
135623177,Inactive,0
135623178,Inactive,0
135623179,Inactive,0
135623180,Inactive,0
135623181,Inactive,0
135623182,Inactive,0
135623183,Inactive,0
135623184,Inactive,0
135623185,Inactive,0
135623186,Inactive,0
135623187,Inactive,0
135623188,Inactive,0
135623189,Inactive,0
135623190,Inactive,0
135623191,Inactive,0
135623192,Inactive,0
135623193,Inactive,0
135623194,Inactive,0
135623195,Inactive,0
135623196,Inactive,0
135623197,Inactive,0
135623198,Inactive,0
135623199,Inactive,0
135623200,Inactive,0
135623201,Inactive,0
135623202,Inactive,0
135623203,Inactive,0
135623204,Inactive,0
135623205,Inactive,0
135623206,Inactive,0
135623207,Inactive,0
135623208,Inactive,0
135623209,Inactive,0
135623210,Inactive,0
135623211,Inactive,0
135623212,Inactive,0
135623213,Inactive,0
135623214,Inactive,0
135623215,Inactive,0
135623216,Inactive,0
135623217,Inactive,0
135623218,Inactive,0
135623219,Inactive,0
135623220,Inactive,0
135623221,Inactive,0
135623222,Inactive,0
135623223,Inactive,0
135623224,Inactive,0
135623225,Inactive,0
135623226,Inactive,0
135623227,Inactive,0
135623228,Inactive,0
135623229,Inactive,0
135623230,Inactive,0
135623231,Active,100
135623232,Inactive,0
135623233,Inactive,0
135623234,Inactive,0
135623235,Inactive,0
135623236,Inactive,0
135623237,Inactive,0
135623238,Inactive,0
135623239,Inactive,0
135623240,Inactive,0
135623241,Inactive,0
135623242,Inactive,0
135623243,Inactive,0
135623244,Inactive,0
135623245,Inactive,0
135623246,Inactive,0
135623247,Inactive,0
135623248,Inactive,0
135623249,Inactive,0
135623250,Inactive,0
135623251,Inactive,0
135623252,Inactive,0
135623253,Inactive,0
135623254,Inactive,0
135623255,Inactive,0
135623256,Inactive,0
135623257,Inactive,0
135623258,Inactive,0
135623259,Inactive,0
135623260,Active,100
135623261,Inactive,0
135623262,Inactive,0
135623263,Inactive,0
135623264,Inactive,0
135623265,Inactive,0
135623266,Inactive,0
135623267,Inactive,0
135623268,Active,100
135623269,Inactive,0
135623270,Inactive,0
135623271,Inactive,0
135623272,Inactive,0
135623273,Inactive,0
135623274,Inactive,0
135623275,Active,100
135623276,Inactive,0
135623277,Inactive,0
135623278,Inactive,0
135623279,Inactive,0
135623280,Inactive,0
135623281,Inactive,0
135623282,Inactive,0
135623283,Inactive,0
135623284,Inactive,0
135623285,Inactive,0
135623286,Inactive,0
135623287,Inactive,0
135623288,Inactive,0
135623289,Inactive,0
135623290,Inactive,0
135623291,Inactive,0
135623292,Inactive,0
135623293,Inactive,0
135623295,Inactive,0
135623296,Inactive,0
135623297,Inactive,0
135623298,Inactive,0
135623299,Inactive,0
135623300,Inactive,0
135623301,Inactive,0
135623302,Inactive,0
135623303,Inactive,0
135623304,Inactive,0
135623305,Inactive,0
135623306,Inactive,0
135623308,Active,100
135623309,Inactive,0
135623310,Inactive,0
135623311,Inactive,0
135623312,Inactive,0
135623313,Inactive,0
135623314,Inactive,0
135623315,Inactive,0
135623316,Inactive,0
135623317,Inactive,0
135623318,Inactive,0
135623319,Inactive,0
135623320,Inactive,0
135623321,Inactive,0
135623322,Inactive,0
135623323,Inactive,0
135623324,Inactive,0
135623325,Inactive,0
135623326,Inactive,0
135623327,Inactive,0
135623328,Inactive,0
135623329,Inactive,0
135623330,Inactive,0
135623331,Inactive,0
135623332,Inactive,0
135623333,Active,100
135623334,Inactive,0
135623335,Inactive,0
135623336,Inactive,0
135623337,Inactive,0
135623338,Inactive,0
135623339,Inactive,0
135623340,Inactive,0
135623341,Inactive,0
135623342,Inactive,0
135623343,Inactive,0
135623344,Inactive,0
135623345,Inactive,0
135623346,Inactive,0
135623347,Inactive,0
135623348,Inactive,0
135623349,Inactive,0
135623350,Inactive,0
135623351,Inactive,0
135623352,Inactive,0
135623353,Inactive,0
135623354,Inactive,0
135623355,Inactive,0
135623356,Inactive,0
135623357,Inactive,0
135623358,Inactive,0
135623359,Inactive,0
135623360,Inactive,0
135623361,Inactive,0
135623362,Inactive,0
135623363,Active,100
135623364,Inactive,0
135623365,Inactive,0
135623366,Inactive,0
135623367,Inactive,0
135623368,Inactive,0
135623369,Inactive,0
135623370,Inactive,0
135623371,Inactive,0
135623372,Inactive,0
135623373,Inactive,0
135623374,Inactive,0
135623375,Inactive,0
135623376,Inactive,0
135623377,Inactive,0
135623378,Inactive,0
135623379,Active,100
135623380,Inactive,0
135623381,Inactive,0
135623382,Active,100
135623383,Inactive,0
135623384,Inactive,0
135623385,Inactive,0
135623386,Inactive,0
135623387,Inactive,0
135623388,Active,100
135623389,Inactive,0
135623390,Inactive,0
135623391,Inactive,0
135623392,Inactive,0
135623393,Inactive,0
135623394,Inactive,0
135623395,Inactive,0
135623396,Inactive,0
135623397,Inactive,0
135623398,Inactive,0
135623399,Inactive,0
135623400,Inactive,0
135623401,Inactive,0
135623402,Inactive,0
135623403,Inactive,0
135623404,Inactive,0
135623405,Inactive,0
135623406,Inactive,0
135623407,Inactive,0
135623408,Inactive,0
135623409,Inactive,0
135623410,Inactive,0
135623411,Active,100
135623412,Inactive,0
135623413,Inactive,0
135623414,Active,100
135623415,Inactive,0
135623416,Inactive,0
135623417,Inactive,0
135623418,Inactive,0
135623419,Inactive,0
135623420,Inactive,0
135623421,Inactive,0
135623422,Inactive,0
135623423,Inactive,0
135623424,Inactive,0
135623425,Inactive,0
135623426,Inactive,0
135623427,Inactive,0
135623428,Inactive,0
135623429,Inactive,0
135623430,Inactive,0
135623431,Inactive,0
135623432,Active,100
135623433,Inactive,0
135623434,Inactive,0
135623435,Inactive,0
135623436,Inactive,0
135623437,Inactive,0
135623438,Inactive,0
135623439,Inactive,0
135623440,Inactive,0
135623441,Inactive,0
135623442,Inactive,0
135623443,Inactive,0
135623444,Inactive,0
135623445,Active,100
135623446,Inactive,0
135623447,Inactive,0
135623448,Inactive,0
135623449,Inactive,0
135623450,Inactive,0
135623451,Inactive,0
135623452,Inactive,0
135623453,Inactive,0
135623454,Inactive,0
135623455,Inactive,0
135623456,Inactive,0
135623457,Inactive,0
135623458,Inactive,0
135623459,Inactive,0
135623460,Inactive,0
135623462,Inactive,0
135623463,Inactive,0
135623464,Inactive,0
135623465,Inactive,0
135623466,Active,100
135623467,Inactive,0
135623468,Inactive,0
135623469,Inactive,0
135623470,Inactive,0
135623471,Inactive,0
135623472,Inactive,0
135623473,Inactive,0
135623474,Inactive,0
135623475,Inactive,0
135623476,Inactive,0
135623477,Inactive,0
135623478,Inactive,0
135623479,Inactive,0
135623480,Inactive,0
135623481,Inactive,0
135623482,Inactive,0
135623483,Inactive,0
135623485,Inactive,0
135623486,Inactive,0
135623487,Inactive,0
135623488,Inactive,0
135623489,Inactive,0
135623490,Inactive,0
135623491,Inactive,0
135623492,Inactive,0
135623493,Inactive,0
135623495,Inactive,0
135623496,Inactive,0
135623497,Inactive,0
135623498,Inactive,0
135623499,Inactive,0
135623500,Inactive,0
135623501,Inactive,0
135623502,Inactive,0
135623503,Inactive,0
135623504,Inactive,0
135623505,Inactive,0
135623506,Inactive,0
135623507,Inactive,0
135623508,Inactive,0
135623509,Inactive,0
135623510,Inactive,0
135623511,Inactive,0
135623512,Inactive,0
135623513,Inactive,0
135623514,Inactive,0
135623515,Inactive,0
135623516,Inactive,0
135623517,Active,100
135623518,Inactive,0
135623519,Inactive,0
135623520,Inactive,0
135623521,Inactive,0
135623522,Inactive,0
135623523,Inactive,0
135623524,Inactive,0
135623525,Inactive,0
135623526,Inactive,0
135623527,Active,100
135623528,Inactive,0
135623529,Inactive,0
135623530,Inactive,0
135623531,Inactive,0
135623532,Inactive,0
135623533,Inactive,0
135623534,Inactive,0
135623535,Inactive,0
135623536,Inactive,0
135623537,Inactive,0
135623538,Inactive,0
135623539,Inactive,0
135623540,Inactive,0
135623541,Inactive,0
135623542,Inactive,0
135623543,Inactive,0
135623544,Inactive,0
135623545,Inactive,0
135623546,Inactive,0
135623547,Inactive,0
135623548,Inactive,0
135623549,Inactive,0
135623550,Inactive,0
135623551,Inactive,0
135623552,Inactive,0
135623553,Inactive,0
135623554,Inactive,0
135623555,Inactive,0
135623556,Inactive,0
135623557,Inactive,0
135623558,Inactive,0
135623559,Inactive,0
135623560,Inactive,0
135623561,Inactive,0
135623562,Inactive,0
135623563,Inactive,0
135623564,Inactive,0
135623565,Inactive,0
135623566,Inactive,0
135623567,Inactive,0
135623568,Inactive,0
135623569,Inactive,0
135623570,Inactive,0
135623571,Inactive,0
135623572,Inactive,0
135623573,Active,100
135623574,Inactive,0
135623575,Inactive,0
135623576,Inactive,0
135623577,Active,100
135623578,Inactive,0
135623579,Inactive,0
135623580,Inactive,0
135623581,Inactive,0
135623582,Inactive,0
135623583,Inactive,0
135623584,Inactive,0
135623585,Inactive,0
135623586,Inactive,0
135623587,Inactive,0
135623588,Inactive,0
135623589,Inactive,0
135623590,Inactive,0
135623591,Inactive,0
135623592,Inactive,0
135623593,Inactive,0
135623594,Inactive,0
135623595,Inactive,0
135623596,Inactive,0
135623597,Inactive,0
135623598,Inactive,0
135623599,Inactive,0
135623600,Inactive,0
135623601,Inactive,0
135623602,Inactive,0
135623603,Inactive,0
135623604,Inactive,0
135623605,Inactive,0
135623606,Inactive,0
135623607,Inactive,0
135623608,Active,100
135623609,Inactive,0
135623611,Inactive,0
135623612,Inactive,0
135623613,Inactive,0
135623614,Inactive,0
135623615,Inactive,0
135623616,Inactive,0
135623618,Inactive,0
135623619,Inactive,0
135623620,Inactive,0
135623621,Inactive,0
135623622,Inactive,0
135623623,Inactive,0
135623624,Inactive,0
135623625,Inactive,0
135623626,Inactive,0
135623627,Inactive,0
135623628,Inactive,0
135623629,Inactive,0
135623630,Inactive,0
135623631,Inactive,0
135623632,Inactive,0
135623633,Inactive,0
135623634,Inactive,0
135623635,Inactive,0
135623636,Inactive,0
135623637,Inactive,0
135623638,Inactive,0
135623639,Inactive,0
135623640,Inactive,0
135623641,Inactive,0
135623642,Inactive,0
135623643,Inactive,0
135623644,Inactive,0
135623645,Inactive,0
135623647,Inactive,0
135623648,Inactive,0
135623649,Inactive,0
135623650,Inactive,0
135623651,Inactive,0
135623652,Inactive,0
135623653,Inactive,0
135623654,Inactive,0
135623655,Inactive,0
135623656,Inactive,0
135623657,Inactive,0
135623658,Active,100
135623659,Inactive,0
135623660,Inactive,0
135623661,Inactive,0
135623662,Inactive,0
135623663,Inactive,0
135623665,Inactive,0
135623666,Inactive,0
135623667,Inactive,0
135623668,Inactive,0
135623669,Inactive,0
135623670,Inactive,0
135623671,Active,100
135623672,Inactive,0
135623673,Inactive,0
135623674,Inactive,0
135623675,Inactive,0
135623676,Inactive,0
135623677,Inactive,0
135623678,Inactive,0
135623679,Inactive,0
135623680,Inactive,0
135623681,Inactive,0
135623682,Inactive,0
135623683,Inactive,0
135623684,Inactive,0
135623685,Inactive,0
135623686,Inactive,0
135623687,Inactive,0
135623688,Inactive,0
135623689,Inactive,0
135623690,Inactive,0
135623691,Inactive,0
135623692,Active,100
135623693,Inactive,0
135623694,Inactive,0
135623695,Inactive,0
135623696,Inactive,0
135623697,Inactive,0
135623698,Inactive,0
135623699,Inactive,0
